Date,Month,Month_Label,Year,Department,Region,Product_Category,Revenue_Actual,Revenue_Budget,Revenue_Variance,Cost_Actual,Cost_Budget,Cost_Variance,Profit_Actual,Profit_Budget,Profit_Variance,Headcount,Currency
2023-05-01,2023-05,May 2023,2023,Sales,Europe,Software,294174.76,298486.78,-4312.02,204872.35,192039.76,12832.59,89302.41,106447.02,-17144.61,3,USD
2023-05-01,2023-05,May 2023,2023,Sales,Europe,Hardware,295111.03,273817.02,21294.01,158408.3,166390.29,-7981.99,136702.73,107426.73,29276.0,4,USD
2023-05-01,2023-05,May 2023,2023,Sales,Europe,Consulting,235012.14,240747.1,-5734.96,158894.9,165524.79,-6629.89,76117.24,75222.31,894.93,13,USD
2023-05-01,2023-05,May 2023,2023,Sales,Europe,Support Services,417314.15,407421.58,9892.57,307730.99,299505.65,8225.34,109583.16,107915.93,1667.23,9,USD
2023-05-01,2023-05,May 2023,2023,Sales,Europe,Training,148162.03,152188.88,-4026.85,106847.29,93780.47,13066.82,41314.74,58408.41,-17093.67,13,USD
2023-05-01,2023-05,May 2023,2023,Sales,Asia Pacific,Software,345945.22,333741.9,12203.32,234009.69,215968.14,18041.55,111935.53,117773.76,-5838.23,5,USD
2023-05-01,2023-05,May 2023,2023,Sales,Asia Pacific,Hardware,328112.79,338242.87,-10130.08,275760.76,241833.22,33927.54,52352.03,96409.65,-44057.62,23,USD
2023-05-01,2023-05,May 2023,2023,Sales,Asia Pacific,Consulting,144893.23,140955.1,3938.13,103215.64,98832.04,4383.6,41677.59,42123.06,-445.47,18,USD
2023-05-01,2023-05,May 2023,2023,Sales,Asia Pacific,Support Services,125348.31,119754.15,5594.16,86710.31,76399.62,10310.69,38638.0,43354.53,-4716.53,24,USD
2023-05-01,2023-05,May 2023,2023,Sales,Asia Pacific,Training,417387.09,428757.55,-11370.46,333966.11,302262.62,31703.49,83420.98,126494.93,-43073.95,3,USD
2023-05-01,2023-05,May 2023,2023,Sales,Middle East,Software,204298.86,199022.75,5276.11,165435.43,147029.28,18406.15,38863.43,51993.47,-13130.04,11,USD
2023-05-01,2023-05,May 2023,2023,Sales,Middle East,Hardware,379051.35,381143.91,-2092.56,230054.18,254122.35,-24068.17,148997.17,127021.56,21975.61,3,USD
2023-05-01,2023-05,May 2023,2023,Sales,Middle East,Consulting,235502.76,241403.22,-5900.46,156886.26,146215.18,10671.08,78616.5,95188.04,-16571.54,24,USD
2023-05-01,2023-05,May 2023,2023,Sales,Middle East,Support Services,426003.03,411519.29,14483.74,339382.84,306509.43,32873.41,86620.19,105009.86,-18389.67,12,USD
2023-05-01,2023-05,May 2023,2023,Sales,Middle East,Training,377160.69,385484.07,-8323.38,243948.53,248993.39,-5044.86,133212.16,136490.68,-3278.52,11,USD
2023-05-01,2023-05,May 2023,2023,Sales,Africa,Software,141443.97,135567.82,5876.15,96903.63,94383.48,2520.15,44540.34,41184.34,3356.0,13,USD
2023-05-01,2023-05,May 2023,2023,Sales,Africa,Hardware,455342.68,422436.74,32905.94,335164.83,297033.4,38131.43,120177.85,125403.34,-5225.49,18,USD
2023-05-01,2023-05,May 2023,2023,Sales,Africa,Consulting,249962.68,258792.82,-8830.14,184181.96,175655.21,8526.75,65780.72,83137.61,-17356.89,21,USD
2023-05-01,2023-05,May 2023,2023,Sales,Africa,Support Services,472624.81,484495.12,-11870.31,341395.94,342754.09,-1358.15,131228.87,141741.03,-10512.16,12,USD
2023-05-01,2023-05,May 2023,2023,Sales,Africa,Training,384093.78,380792.51,3301.27,297851.17,275740.7,22110.47,86242.61,105051.81,-18809.2,24,USD
2023-05-01,2023-05,May 2023,2023,Operations,North America,Software,111551.06,106602.27,4948.79,73133.07,69822.44,3310.63,38417.99,36779.83,1638.16,4,USD
2023-05-01,2023-05,May 2023,2023,Operations,North America,Hardware,110624.69,104525.61,6099.08,59342.56,65175.03,-5832.47,51282.13,39350.58,11931.55,8,USD
2023-05-01,2023-05,May 2023,2023,Operations,North America,Consulting,88624.16,92826.35,-4202.19,72971.11,65942.9,7028.21,15653.05,26883.45,-11230.4,17,USD
2023-05-01,2023-05,May 2023,2023,Operations,North America,Support Services,86861.31,84610.95,2250.36,60569.42,54986.26,5583.16,26291.89,29624.69,-3332.8,23,USD
2023-05-01,2023-05,May 2023,2023,Operations,North America,Training,411342.36,388383.7,22958.66,292829.33,289973.61,2855.72,118513.03,98410.09,20102.94,14,USD
2023-05-01,2023-05,May 2023,2023,Operations,Europe,Software,230002.21,212392.13,17610.08,149673.22,148032.12,1641.1,80328.99,64360.01,15968.98,5,USD
2023-05-01,2023-05,May 2023,2023,Operations,Europe,Hardware,319167.53,334172.77,-15005.24,250751.94,247590.3,3161.64,68415.59,86582.47,-18166.88,12,USD
2023-05-01,2023-05,May 2023,2023,Operations,Europe,Consulting,391533.16,378183.82,13349.34,243987.79,265891.01,-21903.22,147545.37,112292.81,35252.56,25,USD
2023-05-01,2023-05,May 2023,2023,Operations,Europe,Support Services,173789.79,182029.61,-8239.82,149228.08,135687.57,13540.51,24561.71,46342.04,-21780.33,14,USD
2023-05-01,2023-05,May 2023,2023,Operations,Europe,Training,269042.63,264728.73,4313.9,185367.29,167354.36,18012.93,83675.34,97374.37,-13699.03,16,USD
2023-05-01,2023-05,May 2023,2023,Operations,Asia Pacific,Software,394994.81,394299.39,695.42,325544.21,285833.92,39710.29,69450.6,108465.47,-39014.87,20,USD
2023-05-01,2023-05,May 2023,2023,Operations,Asia Pacific,Hardware,494792.64,489617.89,5174.75,364992.38,332145.49,32846.89,129800.26,157472.4,-27672.14,6,USD
2023-05-01,2023-05,May 2023,2023,Operations,Asia Pacific,Consulting,150389.15,147421.47,2967.68,100456.91,109996.34,-9539.43,49932.24,37425.13,12507.11,9,USD
2023-05-01,2023-05,May 2023,2023,Operations,Asia Pacific,Support Services,407730.7,409928.66,-2197.96,306428.46,275491.39,30937.07,101302.24,134437.27,-33135.03,20,USD
2023-05-01,2023-05,May 2023,2023,Operations,Asia Pacific,Training,240665.9,252130.93,-11465.03,151680.64,166795.43,-15114.79,88985.26,85335.5,3649.76,9,USD
2023-05-01,2023-05,May 2023,2023,Operations,Middle East,Software,352279.41,347104.95,5174.46,252901.76,235256.62,17645.14,99377.65,111848.33,-12470.68,17,USD
2023-05-01,2023-05,May 2023,2023,Operations,Middle East,Hardware,458628.09,422671.98,35956.11,341048.99,309204.22,31844.77,117579.1,113467.76,4111.34,18,USD
2023-05-01,2023-05,May 2023,2023,Operations,Middle East,Consulting,96872.73,88978.39,7894.34,65463.88,64710.8,753.08,31408.85,24267.59,7141.26,18,USD
2023-05-01,2023-05,May 2023,2023,Operations,Middle East,Support Services,89765.35,92519.71,-2754.36,72074.19,69127.86,2946.33,17691.16,23391.85,-5700.69,13,USD
2023-05-01,2023-05,May 2023,2023,Operations,Middle East,Training,314714.03,318843.78,-4129.75,201330.58,201606.09,-275.51,113383.45,117237.69,-3854.24,9,USD
2023-05-01,2023-05,May 2023,2023,Operations,Africa,Software,485681.4,469108.51,16572.89,311759.89,340836.99,-29077.1,173921.51,128271.52,45649.99,12,USD
2023-05-01,2023-05,May 2023,2023,Operations,Africa,Hardware,429865.7,390902.57,38963.13,244622.72,241344.92,3277.8,185242.98,149557.65,35685.33,11,USD
2023-05-01,2023-05,May 2023,2023,Operations,Africa,Consulting,318545.8,328959.56,-10413.76,230819.32,229508.51,1310.81,87726.48,99451.05,-11724.57,19,USD
2023-05-01,2023-05,May 2023,2023,Operations,Africa,Support Services,331968.43,343009.89,-11041.46,201057.99,209094.78,-8036.79,130910.44,133915.11,-3004.67,24,USD
2023-05-01,2023-05,May 2023,2023,Operations,Africa,Training,375846.25,372582.02,3264.23,218480.46,234626.44,-16145.98,157365.79,137955.58,19410.21,5,USD
2023-05-01,2023-05,May 2023,2023,Marketing,North America,Software,285146.07,280001.55,5144.52,184302.27,198822.62,-14520.35,100843.8,81178.93,19664.87,4,USD
2023-05-01,2023-05,May 2023,2023,Marketing,North America,Hardware,210308.81,195614.03,14694.78,130905.26,125045.95,5859.31,79403.55,70568.08,8835.47,19,USD
2023-05-01,2023-05,May 2023,2023,Marketing,North America,Consulting,383295.15,350366.94,32928.21,271994.57,241702.01,30292.56,111300.58,108664.93,2635.65,13,USD
2023-05-01,2023-05,May 2023,2023,Marketing,North America,Support Services,206203.66,215367.82,-9164.16,132958.28,130511.6,2446.68,73245.38,84856.22,-11610.84,23,USD
2023-05-01,2023-05,May 2023,2023,Marketing,North America,Training,248501.1,250235.74,-1734.64,166418.58,172426.2,-6007.62,82082.52,77809.54,4272.98,7,USD
2023-05-01,2023-05,May 2023,2023,Marketing,Europe,Software,354283.11,342180.97,12102.14,225692.47,232654.42,-6961.95,128590.64,109526.55,19064.09,18,USD
2023-05-01,2023-05,May 2023,2023,Marketing,Europe,Hardware,394026.01,407933.3,-13907.29,336323.94,293540.51,42783.43,57702.07,114392.79,-56690.72,25,USD
2023-05-01,2023-05,May 2023,2023,Marketing,Europe,Consulting,153996.7,146694.15,7302.55,106811.74,103076.92,3734.82,47184.96,43617.23,3567.73,14,USD
2023-05-01,2023-05,May 2023,2023,Marketing,Europe,Support Services,412807.87,426166.19,-13358.32,308014.68,288517.44,19497.24,104793.19,137648.75,-32855.56,11,USD
2023-05-01,2023-05,May 2023,2023,Marketing,Europe,Training,264766.04,261517.22,3248.82,191722.77,179530.1,12192.67,73043.27,81987.12,-8943.85,14,USD
2023-05-01,2023-05,May 2023,2023,Marketing,Asia Pacific,Software,350108.04,340873.41,9234.63,216471.19,229617.03,-13145.84,133636.85,111256.38,22380.47,16,USD
2023-05-01,2023-05,May 2023,2023,Marketing,Asia Pacific,Hardware,168297.73,158699.44,9598.29,121796.29,115772.78,6023.51,46501.44,42926.66,3574.78,7,USD
2023-05-01,2023-05,May 2023,2023,Marketing,Asia Pacific,Consulting,298609.48,287299.2,11310.28,174005.66,183675.69,-9670.03,124603.82,103623.51,20980.31,11,USD
2023-05-01,2023-05,May 2023,2023,Marketing,Asia Pacific,Support Services,381734.75,360737.33,20997.42,233299.25,244585.11,-11285.86,148435.5,116152.22,32283.28,23,USD
2023-05-01,2023-05,May 2023,2023,Marketing,Asia Pacific,Training,436467.83,418702.4,17765.43,316880.43,303089.72,13790.71,119587.4,115612.68,3974.72,10,USD
2023-05-01,2023-05,May 2023,2023,Marketing,Middle East,Software,218265.39,224555.4,-6290.01,154182.44,161119.36,-6936.92,64082.95,63436.04,646.91,4,USD
2023-05-01,2023-05,May 2023,2023,Marketing,Middle East,Hardware,372642.88,383968.47,-11325.59,328676.49,286112.54,42563.95,43966.39,97855.93,-53889.54,12,USD
2023-05-01,2023-05,May 2023,2023,Marketing,Middle East,Consulting,458463.99,439725.44,18738.55,319155.16,329586.27,-10431.11,139308.83,110139.17,29169.66,15,USD
2023-05-01,2023-05,May 2023,2023,Marketing,Middle East,Support Services,465270.04,439672.11,25597.93,280429.06,277781.47,2647.59,184840.98,161890.64,22950.34,11,USD
2023-05-01,2023-05,May 2023,2023,Marketing,Middle East,Training,130584.72,119110.57,11474.15,81229.34,74827.15,6402.19,49355.38,44283.42,5071.96,4,USD
2023-05-01,2023-05,May 2023,2023,Marketing,Africa,Software,212903.97,213137.16,-233.19,149838.35,150818.92,-980.57,63065.62,62318.24,747.38,12,USD
2023-05-01,2023-05,May 2023,2023,Marketing,Africa,Hardware,202911.08,186253.82,16657.26,115975.01,121573.03,-5598.02,86936.07,64680.79,22255.28,8,USD
2023-05-01,2023-05,May 2023,2023,Marketing,Africa,Consulting,195698.7,187620.06,8078.64,128056.18,122960.48,5095.7,67642.52,64659.58,2982.94,10,USD
2023-05-01,2023-05,May 2023,2023,Marketing,Africa,Support Services,429920.24,403327.69,26592.55,294260.83,273427.5,20833.33,135659.41,129900.19,5759.22,13,USD
2023-05-01,2023-05,May 2023,2023,Marketing,Africa,Training,244361.72,224695.96,19665.76,144561.95,151268.3,-6706.35,99799.77,73427.66,26372.11,13,USD
2023-05-01,2023-05,May 2023,2023,Finance,North America,Software,323035.07,325507.98,-2472.91,227847.21,235808.15,-7960.94,95187.86,89699.83,5488.03,11,USD
2023-05-01,2023-05,May 2023,2023,Finance,North America,Hardware,279557.25,275637.31,3919.94,182986.88,185009.27,-2022.39,96570.37,90628.04,5942.33,17,USD
2023-05-01,2023-05,May 2023,2023,Finance,North America,Consulting,169365.79,171492.08,-2126.29,97699.67,107530.74,-9831.07,71666.12,63961.34,7704.78,9,USD
2023-05-01,2023-05,May 2023,2023,Finance,North America,Support Services,164285.25,160996.16,3289.09,120038.2,116710.38,3327.82,44247.05,44285.78,-38.73,14,USD
2023-05-01,2023-05,May 2023,2023,Finance,North America,Training,496384.75,482709.83,13674.92,334612.67,358049.24,-23436.57,161772.08,124660.59,37111.49,5,USD
2023-05-01,2023-05,May 2023,2023,Finance,Europe,Software,530900.49,489016.79,41883.7,325068.01,303800.83,21267.18,205832.48,185215.96,20616.52,8,USD
2023-05-01,2023-05,May 2023,2023,Finance,Europe,Hardware,397858.57,386796.29,11062.28,262638.16,232677.18,29960.98,135220.41,154119.11,-18898.7,6,USD
2023-05-01,2023-05,May 2023,2023,Finance,Europe,Consulting,135884.64,127133.68,8750.96,90780.53,84875.83,5904.7,45104.11,42257.85,2846.26,19,USD
2023-05-01,2023-05,May 2023,2023,Finance,Europe,Support Services,415701.74,410976.27,4725.47,296616.93,273633.23,22983.7,119084.81,137343.04,-18258.23,9,USD
2023-05-01,2023-05,May 2023,2023,Finance,Europe,Training,376557.96,345982.74,30575.22,222338.48,239240.01,-16901.53,154219.48,106742.73,47476.75,25,USD
2023-05-01,2023-05,May 2023,2023,Finance,Asia Pacific,Software,82665.96,85499.15,-2833.19,64856.48,59724.32,5132.16,17809.48,25774.83,-7965.35,21,USD
2023-05-01,2023-05,May 2023,2023,Finance,Asia Pacific,Hardware,267813.73,264964.73,2849.0,199676.65,177150.28,22526.37,68137.08,87814.45,-19677.37,15,USD
2023-05-01,2023-05,May 2023,2023,Finance,Asia Pacific,Consulting,186559.74,190002.64,-3442.9,116166.79,121223.88,-5057.09,70392.95,68778.76,1614.19,16,USD
2023-05-01,2023-05,May 2023,2023,Finance,Asia Pacific,Support Services,181474.71,175845.06,5629.65,109241.7,121251.19,-12009.49,72233.01,54593.87,17639.14,12,USD
2023-05-01,2023-05,May 2023,2023,Finance,Asia Pacific,Training,479502.39,442465.21,37037.18,282170.96,273443.64,8727.32,197331.43,169021.57,28309.86,9,USD
2023-05-01,2023-05,May 2023,2023,Finance,Middle East,Software,176473.95,172027.49,4446.46,137639.99,121618.87,16021.12,38833.96,50408.62,-11574.66,11,USD
2023-05-01,2023-05,May 2023,2023,Finance,Middle East,Hardware,431984.57,442870.71,-10886.14,280242.2,284269.92,-4027.72,151742.37,158600.79,-6858.42,7,USD
2023-05-01,2023-05,May 2023,2023,Finance,Middle East,Consulting,409651.47,390532.98,19118.49,251496.5,244380.77,7115.73,158154.97,146152.21,12002.76,13,USD
2023-05-01,2023-05,May 2023,2023,Finance,Middle East,Support Services,270350.13,256236.53,14113.6,211795.49,192134.7,19660.79,58554.64,64101.83,-5547.19,4,USD
2023-05-01,2023-05,May 2023,2023,Finance,Middle East,Training,286823.46,298358.57,-11535.11,185440.24,186001.1,-560.86,101383.22,112357.47,-10974.25,5,USD
2023-05-01,2023-05,May 2023,2023,Finance,Africa,Software,104367.15,98474.88,5892.27,72549.34,68846.52,3702.82,31817.81,29628.36,2189.45,22,USD
2023-05-01,2023-05,May 2023,2023,Finance,Africa,Hardware,504200.78,489247.18,14953.6,380724.97,342300.95,38424.02,123475.81,146946.23,-23470.42,7,USD
2023-05-01,2023-05,May 2023,2023,Finance,Africa,Consulting,172748.1,174273.39,-1525.29,128677.68,125105.69,3571.99,44070.42,49167.7,-5097.28,14,USD
2023-05-01,2023-05,May 2023,2023,Finance,Africa,Support Services,209269.85,214526.1,-5256.25,141550.67,142241.23,-690.56,67719.18,72284.87,-4565.69,10,USD
2023-05-01,2023-05,May 2023,2023,Finance,Africa,Training,211364.45,214249.94,-2885.49,142021.88,155214.8,-13192.92,69342.57,59035.14,10307.43,12,USD
2023-05-01,2023-05,May 2023,2023,Technology,North America,Software,389508.37,389666.01,-157.64,258724.59,263194.62,-4470.03,130783.78,126471.39,4312.39,19,USD
2023-05-01,2023-05,May 2023,2023,Technology,North America,Hardware,404519.0,372453.04,32065.96,254864.07,250737.99,4126.08,149654.93,121715.05,27939.88,12,USD
2023-05-01,2023-05,May 2023,2023,Technology,North America,Consulting,436283.09,443752.2,-7469.11,282993.9,305846.18,-22852.28,153289.19,137906.02,15383.17,23,USD
2023-05-01,2023-05,May 2023,2023,Technology,North America,Support Services,338781.14,318552.75,20228.39,241565.77,238433.37,3132.4,97215.37,80119.38,17095.99,18,USD
2023-05-01,2023-05,May 2023,2023,Technology,North America,Training,450751.56,414282.81,36468.75,309588.43,290561.55,19026.88,141163.13,123721.26,17441.87,20,USD
2023-05-01,2023-05,May 2023,2023,Technology,Europe,Software,472371.47,485985.74,-13614.27,316768.94,315308.49,1460.45,155602.53,170677.25,-15074.72,4,USD
2023-05-01,2023-05,May 2023,2023,Technology,Europe,Hardware,353097.07,328203.75,24893.32,233254.59,225800.93,7453.66,119842.48,102402.82,17439.66,11,USD
2023-05-01,2023-05,May 2023,2023,Technology,Europe,Consulting,208051.82,200008.85,8042.97,136780.98,133970.53,2810.45,71270.84,66038.32,5232.52,17,USD
2023-05-01,2023-05,May 2023,2023,Technology,Europe,Support Services,380507.99,359709.35,20798.64,242588.51,268054.67,-25466.16,137919.48,91654.68,46264.8,20,USD
2023-05-01,2023-05,May 2023,2023,Technology,Europe,Training,452212.27,442202.85,10009.42,293267.1,275534.5,17732.6,158945.17,166668.35,-7723.18,21,USD
2023-05-01,2023-05,May 2023,2023,Technology,Asia Pacific,Software,150638.31,151967.07,-1328.76,92797.21,97157.37,-4360.16,57841.1,54809.7,3031.4,3,USD
2023-05-01,2023-05,May 2023,2023,Technology,Asia Pacific,Hardware,327884.25,337136.18,-9251.93,220202.76,228389.42,-8186.66,107681.49,108746.76,-1065.27,14,USD
2023-05-01,2023-05,May 2023,2023,Technology,Asia Pacific,Consulting,416769.54,418432.16,-1662.62,287282.79,308257.21,-20974.42,129486.75,110174.95,19311.8,20,USD
2023-05-01,2023-05,May 2023,2023,Technology,Asia Pacific,Support Services,462563.21,459388.4,3174.81,297842.6,328552.79,-30710.19,164720.61,130835.61,33885.0,6,USD
2023-05-01,2023-05,May 2023,2023,Technology,Asia Pacific,Training,453147.78,447900.1,5247.68,286772.86,316353.71,-29580.85,166374.92,131546.39,34828.53,13,USD
2023-05-01,2023-05,May 2023,2023,Technology,Middle East,Software,336789.45,342663.43,-5873.98,228924.61,242764.88,-13840.27,107864.84,99898.55,7966.29,23,USD
2023-05-01,2023-05,May 2023,2023,Technology,Middle East,Hardware,347301.17,329302.97,17998.2,225966.71,220959.12,5007.59,121334.46,108343.85,12990.61,12,USD
2023-05-01,2023-05,May 2023,2023,Technology,Middle East,Consulting,248078.75,250960.69,-2881.94,178740.51,165301.81,13438.7,69338.24,85658.88,-16320.64,9,USD
2023-05-01,2023-05,May 2023,2023,Technology,Middle East,Support Services,112461.63,110550.2,1911.43,69931.92,66429.48,3502.44,42529.71,44120.72,-1591.01,6,USD
2023-05-01,2023-05,May 2023,2023,Technology,Middle East,Training,472598.19,467591.61,5006.58,281977.22,297657.98,-15680.76,190620.97,169933.63,20687.34,5,USD
2023-05-01,2023-05,May 2023,2023,Technology,Africa,Software,296866.81,278955.41,17911.4,175031.37,170562.62,4468.75,121835.44,108392.79,13442.65,5,USD
2023-05-01,2023-05,May 2023,2023,Technology,Africa,Hardware,173404.74,161708.32,11696.42,112979.65,105860.32,7119.33,60425.09,55848.0,4577.09,14,USD
2023-05-01,2023-05,May 2023,2023,Technology,Africa,Consulting,451646.44,449707.71,1938.73,300728.99,289693.55,11035.44,150917.45,160014.16,-9096.71,21,USD
2023-05-01,2023-05,May 2023,2023,Technology,Africa,Support Services,200676.09,182582.12,18093.97,145008.73,130782.46,14226.27,55667.36,51799.66,3867.7,3,USD
2023-05-01,2023-05,May 2023,2023,Technology,Africa,Training,476630.47,450912.13,25718.34,291902.86,313315.32,-21412.46,184727.61,137596.81,47130.8,14,USD
2023-06-01,2023-06,Jun 2023,2023,Sales,North America,Software,332845.81,323483.46,9362.35,204191.84,213519.18,-9327.34,128653.97,109964.28,18689.69,25,USD
2023-06-01,2023-06,Jun 2023,2023,Sales,North America,Hardware,272333.35,278202.2,-5868.85,222662.16,197111.08,25551.08,49671.19,81091.12,-31419.93,24,USD
2023-06-01,2023-06,Jun 2023,2023,Sales,North America,Consulting,223926.58,207759.49,16167.09,156901.8,154159.08,2742.72,67024.78,53600.41,13424.37,23,USD
2023-06-01,2023-06,Jun 2023,2023,Sales,North America,Support Services,429172.03,410782.22,18389.81,248685.57,257930.26,-9244.69,180486.46,152851.96,27634.5,23,USD
2023-06-01,2023-06,Jun 2023,2023,Sales,North America,Training,340194.44,320053.99,20140.45,241895.49,217936.31,23959.18,98298.95,102117.68,-3818.73,21,USD
2023-06-01,2023-06,Jun 2023,2023,Sales,Europe,Software,191299.51,186934.1,4365.41,119573.63,114142.61,5431.02,71725.88,72791.49,-1065.61,18,USD
2023-06-01,2023-06,Jun 2023,2023,Sales,Europe,Hardware,355585.24,356770.12,-1184.88,296544.11,260531.8,36012.31,59041.13,96238.32,-37197.19,15,USD
